CustomerID,Name,Age,Gender,Income,Location,CreditScore,RiskProfile,RelationshipLength,MaritalStatus,AgeGroup,IncomeBracket,RiskScore,ProductCount,ActiveProductCount,ProductEngagementScore,AvgTransactionAmount,TransactionFrequency,AvgLoanAmount,AvgEMItoIncomeRatio,HighRiskLoan,LoanBurdenScore,SupportFrequency
11e8e1b2-902b-4cc6-a67a-f38d673e8265,Teresa Adams,22,Female,131514,South Michael,738,Medium,8,Single,Youth,Very High,Low,2,2.0,1.0,2258.6325,4,0.0,0.0,0.0,0.0,3.0
0eb6b7a1-02af-419d-905d-340e6603e0da,Douglas Young,35,Female,195392,Brucechester,398,Low,20,Single,Young Adult,Very High,High,5,4.0,0.8,2460.0675,8,0.0,0.0,0.0,0.0,3.0
dd7f9d79-e82d-4708-8b93-bf4999dfb073,Christine Walters,33,Male,159230,New Jorge,432,Low,2,Married,Young Adult,Very High,High,2,1.0,0.5,2556.0155555555557,9,0.0,0.0,0.0,0.0,4.0
69b17bfb-dde5-4d5b-a30d-7d9337e855bf,Kristine Martinez,49,Male,106473,New Vanessashire,641,High,15,Married,Middle Aged,High,Medium,5,1.0,0.2,1632.8633333333335,9,0.0,0.0,0.0,0.0,0.0
181c2214-f647-49d4-a7be-6c6b3e3e469e,Lindsay Jenkins,53,Female,98979,Jessicaburgh,335,Low,10,Single,Senior,High,High,2,1.0,0.5,2379.5011111111107,9,0.0,0.0,0.0,0.0,2.0
760c0aee-48cd-4d51-ae73-875c552654bd,Diana Martin,57,Other,112932,North Kristinemouth,504,Medium,12,Married,Senior,High,Medium,2,2.0,1.0,2497.315714285714,7,0.0,0.0,0.0,0.0,6.0
d3aac828-187e-4db4-a55c-cf0ee2a931df,Jackson Lawson,51,Male,93871,New Kathrynshire,461,Low,14,Single,Senior,High,High,1,1.0,1.0,2491.757,10,0.0,0.0,0.0,0.0,0.0
44185c57-7c20-4f32-a1a7-b945661aaaec,Lauren Morgan,53,Male,123747,North Sharonhaven,405,Low,15,Single,Senior,Very High,High,5,3.0,0.6,2642.9525,12,0.0,0.0,0.0,0.0,1.0
52e15c16-ed62-4840-9449-a5a67d50d8cb,David Smith,42,Other,38763,Ramoshaven,629,High,19,Single,Middle Aged,Medium,Medium,4,2.0,0.5,3176.9825,8,950930.0,0.08333333683867372,0.0,79244.17,1.0
a9d8d8f4-bff2-4c71-a9d6-2c41cf69cd4b,Robert Acosta,52,Male,173774,West Kevin,624,High,7,Divorced,Senior,Very High,Medium,1,1.0,1.0,2093.7646153846154,13,0.0,0.0,0.0,0.0,1.0
d59e17e3-23e4-47e9-8f4b-e4acacbd0ff9,Vanessa Maxwell,54,Other,64879,North Kelseyview,435,High,18,Married,Senior,Medium,High,1,1.0,1.0,2268.45,10,0.0,0.0,0.0,0.0,2.0
41fe47ee-67b5-452a-8df6-5b32f3c1a485,Darlene Morris,20,Male,26173,Port Michael,670,Medium,3,Married,Youth,Low,Medium,2,1.0,0.5,1944.8466666666666,12,817404.0,0.003086417487558172,0.0,2522.85,3.0
b1207540-8efc-4358-aa58-07ffc7fb72e0,Lisa White,58,Female,135451,Bushshire,529,High,5,Divorced,Senior,Very High,Medium,4,2.0,0.5,2638.652222222222,9,0.0,0.0,0.0,0.0,2.0
319decff-58b9-45d7-a527-f0e65610f0f9,Aaron Brown,23,Male,140697,Port Barry,750,Medium,17,Married,Youth,Very High,Low,1,0.0,0.0,2791.6355555555556,9,0.0,0.0,0.0,0.0,2.0
0a49b2bb-71c4-4418-8a3d-2a43b398533c,Bethany Chavez,25,Male,177663,Michelleville,834,Medium,14,Married,Youth,Very High,Low,2,1.0,0.5,2778.630833333333,12,368953.5,0.0032828657860023867,1.0,1211.2248217758315,1.0
9ff3230c-1320-4009-819a-2db70b0c6ccc,Laurie Cooper,67,Female,133534,Kiddfurt,543,Low,18,Single,Elderly,Very High,Medium,1,0.0,0.0,2936.59875,8,0.0,0.0,0.0,0.0,5.0
0bb5854e-f1b7-4dab-86f8-79ef31a4246a,John Johnson,43,Other,64401,Lake Eric,562,Low,12,Single,Middle Aged,Medium,Medium,5,4.0,0.8,1681.616,5,709269.0,0.0030864171421562197,0.0,2189.1,0.0
55601009-1773-409e-ac45-254cc470cedc,Bradley Reed,41,Female,44382,North Michael,460,High,9,Married,Middle Aged,Medium,High,4,2.0,0.5,2568.968571428571,7,0.0,0.0,0.0,0.0,1.0
321c0e5f-e9f0-466a-93d2-eb17d6b51e75,Hayley Duarte,46,Female,85408,South Heathermouth,809,Medium,2,Divorced,Middle Aged,High,Low,2,1.0,0.5,2923.0514285714285,14,854819.0,0.007575755803275313,0.0,6475.9,1.0
e47383c0-0c8c-4ddc-bada-ed6c66a57765,Janet Wilson,70,Female,136565,Samanthamouth,485,Medium,1,Divorced,Elderly,Very High,High,5,4.0,0.8,1897.4106666666667,15,537190.0,0.04365078643305936,0.0,23448.76596397516,0.0
7de69515-6db8-4192-8425-a34dc3f180af,Natalie Kramer MD,39,Male,141601,Port James,622,Low,2,Single,Middle Aged,Very High,Medium,3,2.0,0.6666666666666666,2286.9925,8,735454.0,0.003086420088815888,0.0,2269.92,3.0
8dc06a14-12f5-42e6-83bb-9420f45dffc3,Eric Giles,26,Other,69089,Delgadoburgh,681,High,4,Married,Young Adult,Medium,Medium,3,1.0,0.3333333333333333,1999.8886666666667,15,430974.25,0.02133839206246413,1.0,9196.29751532643,2.0
532ba445-d42c-4474-814f-0964c67df479,Elizabeth Wallace,48,Other,179484,North Carrie,411,High,7,Married,Middle Aged,Very High,High,3,1.0,0.3333333333333333,1891.66125,8,274421.0,0.027777793973493285,0.0,7622.81,1.0
3e729509-a905-489e-b878-d76f0c0e67f2,Jennifer Young,68,Other,94695,Brownborough,451,Low,17,Married,Elderly,High,High,4,2.0,0.5,1513.6866666666667,9,0.0,0.0,0.0,0.0,2.0
21ec7358-39d0-4927-9661-449e39e205f1,Joshua Robbins,51,Other,33835,Mitchellfurt,717,High,4,Single,Senior,Medium,Low,2,1.0,0.5,2691.379090909091,11,0.0,0.0,0.0,0.0,1.0
32093618-b617-4d4b-9882-823bd596619f,Eduardo Salinas,33,Female,36190,North Jennifer,586,Medium,2,Married,Young Adult,Medium,Medium,2,0.0,0.0,2057.369166666667,12,0.0,0.0,0.0,0.0,1.0
a5107915-55f8-4bfc-ae5c-36a6adf961cf,Ricardo Thompson,65,Female,81253,Johnborough,561,Low,10,Single,Senior,High,Medium,4,2.0,0.5,2490.7166666666667,3,0.0,0.0,0.0,0.0,2.0
a1bdede3-b2fe-4016-8c85-e33d333a4231,Christopher Webb,57,Other,169041,East Lisa,301,Medium,17,Divorced,Senior,Very High,High,2,1.0,0.5,2210.7855555555557,9,0.0,0.0,0.0,0.0,6.0
9d0a8ca0-921e-42ff-b6fb-1f2976e5667c,Monica Mccarty,45,Male,128938,Lake Mary,604,Low,2,Single,Middle Aged,Very High,Medium,4,3.0,0.75,3216.4966666666664,12,0.0,0.0,0.0,0.0,1.0
f35762b1-5957-47e5-98d2-549f0bf7b2bb,James Anderson,66,Male,100135,Andrewton,746,High,17,Married,Elderly,High,Low,3,2.0,0.6666666666666666,2852.7780952380954,21,0.0,0.0,0.0,0.0,2.0
32027016-cc84-4a33-bdcc-ea8189216a2f,Anthony Garcia,56,Other,79562,Matthewview,568,Low,1,Single,Senior,High,Medium,3,2.0,0.6666666666666666,2332.871111111111,9,845813.0,0.016666662725685226,0.0,14096.879999999997,2.0
8a350b8d-f04c-48d9-bdd6-4626d381e9e5,Amy Boone,36,Other,161625,Ashleymouth,840,Medium,16,Married,Middle Aged,Very High,Low,3,2.0,0.6666666666666666,1665.3575,12,887131.0,0.02083333803012182,0.0,18481.9,1.0
5703687b-64f5-45f4-9d5c-4dc78324301f,Ashley Guerra MD,50,Male,46998,South Edwin,799,Low,7,Divorced,Middle Aged,Medium,Low,4,2.0,0.5,1504.1788888888889,9,909996.0,0.00520833058606851,0.0,4739.56,3.0
12500d3a-7783-4601-8782-05f59bfb4f91,Ryan Fisher,51,Female,32478,Lake Meaganbury,631,Low,7,Single,Senior,Medium,Medium,5,3.0,0.6,2454.6454545454544,11,186913.0,0.08333331549972448,0.0,15576.08,3.0
5104e037-efcb-40d2-9a86-ae9ca0177038,Carlos Thomas,46,Other,134056,Lake Alec,716,High,10,Divorced,Middle Aged,Very High,Low,3,0.0,0.0,2207.8025,8,692998.0,0.0037878752896833754,0.0,2624.99,0.0
420752a3-2e2d-4b71-9ea3-64dfac2dda79,Cassie Hall,34,Female,119345,Port Emilyfort,567,High,13,Single,Young Adult,High,Medium,5,4.0,0.8,2752.7883333333334,12,0.0,0.0,0.0,0.0,0.0
7ade0f67-db87-48d4-a1dc-b773365084fe,Christian James,60,Other,99983,Bruceview,301,High,20,Divorced,Senior,High,High,4,2.0,0.5,3386.7175,8,0.0,0.0,0.0,0.0,0.0
d4ab89e0-548d-48e2-a1f7-5e3cd6a11b7a,William Stevens,45,Female,30983,North Debraville,765,Low,9,Married,Middle Aged,Medium,Low,2,1.0,0.5,2874.8399999999997,9,0.0,0.0,0.0,0.0,1.0
927e00a9-a706-42c4-83ab-2922330bbc54,Scott Horne,46,Female,169270,Olivertown,749,Low,13,Divorced,Middle Aged,Very High,Low,2,0.0,0.0,2475.4164285714287,14,0.0,0.0,0.0,0.0,4.0
23e61a11-96b2-4c55-ae01-9434fbe85955,Yvonne Hughes,20,Female,186345,West Melvin,807,Low,12,Married,Youth,Very High,Low,2,1.0,0.5,2339.7,13,41727.0,0.003623073789153306,1.0,151.18,3.0
0619228d-edbf-4192-968f-71012e4786e5,Jason Wheeler,52,Male,189530,Lake Mary,439,Low,9,Single,Senior,Very High,High,4,3.0,0.75,2021.295,10,0.0,0.0,0.0,0.0,1.0
d5420aea-cac8-449b-875a-1dcb199aa32c,Laura Pittman,57,Male,98757,Williamsstad,517,High,11,Married,Senior,High,Medium,1,1.0,1.0,2414.024285714286,7,0.0,0.0,0.0,0.0,1.0
a9b9128c-3fd4-4826-819d-cd3a394dbcbd,John Herrera,56,Female,120422,Lopezland,679,High,18,Divorced,Senior,Very High,Medium,1,1.0,1.0,2555.829375,16,58103.0,0.020833347675679396,0.0,1210.48,4.0
4d4d69cb-5008-41bd-a62a-59c0d899aafe,Jerry Thompson,30,Male,51710,Melanieside,388,High,2,Married,Young Adult,Medium,High,5,2.0,0.4,1585.8785714285714,7,501333.0,0.016666666666666666,0.0,8355.55,2.0
2db438c0-6bcc-480d-9ede-07b41facd3be,Paula Williams,27,Male,38877,North Alexandra,464,Medium,7,Single,Young Adult,Medium,High,3,3.0,1.0,2666.057777777778,9,197224.0,0.005952368880055166,0.0,1173.95,3.0
f1e5fe75-606a-41a5-9362-cbb2bef5cb5e,Scott Bryant,47,Other,21846,West Philipstad,431,High,12,Divorced,Middle Aged,Low,High,1,1.0,1.0,2519.5182352941174,17,362011.5,0.04310345451257008,0.0,15603.946223277264,3.0
9b07dcc2-1355-4dda-a997-218bd1b3c401,Jeffrey Warren,46,Male,52113,West Timothytown,696,Medium,14,Single,Middle Aged,Medium,Medium,4,2.0,0.5,2742.5118181818184,11,388036.0,0.020833324743065075,0.0,8084.079999999999,3.0
2de65a9c-3a98-42fe-aa15-cb53a3c73f6a,Chad Gonzalez,34,Other,52488,Chelseaton,630,Low,6,Single,Young Adult,Medium,Medium,5,3.0,0.6,3423.5400000000004,3,0.0,0.0,0.0,0.0,2.0
ad105ae9-9cfd-4ac5-ac1a-1cd64dbd12a9,Bradley Chen,51,Female,151681,Port Aprilport,337,Medium,2,Divorced,Senior,Very High,High,4,0.0,0.0,2645.976666666667,9,879828.0,0.013888885100269598,0.0,12219.83,1.0
41f9d5cd-a757-4199-a921-a69cb93b2912,Sarah Ward,39,Female,47327,Port Michaelbury,818,Medium,8,Divorced,Middle Aged,Medium,Low,3,2.0,0.6666666666666666,2406.268888888889,9,0.0,0.0,0.0,0.0,5.0
181c4022-3a11-41c5-a8a1-293a4db88ce5,Philip Nash,57,Male,37349,Christopherton,488,Medium,20,Single,Senior,Medium,High,5,1.0,0.2,3524.3483333333334,6,895978.0,0.0034722169517555123,0.0,3111.03,1.0
11e57386-db37-4d64-b8e0-79b7e23fc9a9,Brooke Pineda,56,Female,132907,East Christinaview,318,Medium,9,Single,Senior,Very High,High,4,3.0,0.75,2211.50375,8,0.0,0.0,0.0,0.0,2.0
eac2279e-aaae-40e9-b5e5-83905707648f,Stephanie Simpson,43,Other,40246,Jakehaven,422,Medium,11,Married,Middle Aged,Medium,High,3,1.0,0.3333333333333333,2354.809,10,0.0,0.0,0.0,0.0,6.0
270b1c3c-c228-49a3-9685-74e6393b9530,Jo Hardin,44,Female,117228,Laurenfurt,560,Medium,4,Divorced,Middle Aged,High,Medium,3,1.0,0.3333333333333333,2558.657857142857,14,769361.0,0.004385964456217562,0.0,3374.39,3.0
50c3da78-9edf-4c85-bc72-37f27ec0c004,Mr. Francisco Patel,24,Male,55702,Pughside,446,High,17,Single,Youth,Medium,High,3,1.0,0.3333333333333333,2582.793125,16,800658.0,0.004901955641484879,0.0,3924.79,1.0
3e6a0bf5-cbeb-425b-a63c-f021f9d6f20a,Michael Baker,22,Male,195101,New Haley,678,High,6,Married,Youth,Very High,Medium,1,1.0,1.0,2138.61625,8,0.0,0.0,0.0,0.0,1.0
e0a83de2-37b5-47fb-81a9-0094e6d00483,Parker Mckinney,24,Other,183357,Teresastad,728,Medium,6,Single,Youth,Very High,Low,2,1.0,0.5,2306.63875,8,0.0,0.0,0.0,0.0,3.0
a79a4fa2-595d-4832-afc4-1421cb467a56,Larry Castro,52,Female,122269,New Angelahaven,500,Medium,20,Divorced,Senior,Very High,Medium,1,0.0,0.0,3214.5608333333334,12,0.0,0.0,0.0,0.0,1.0
3eadb95e-82e1-48de-9915-e56c6435646e,Peter Johnson,47,Male,198793,West Claytontown,804,Medium,3,Divorced,Middle Aged,Very High,Low,5,3.0,0.6,2136.347777777778,9,892287.5,0.004589370141798175,1.0,4095.0376103997396,2.0
d349a40b-69bf-4e77-9119-33c10ccc0915,Lisa Chambers,26,Female,152428,Rollinston,387,Medium,15,Married,Young Adult,Very High,High,2,1.0,0.5,1490.816,5,0.0,0.0,0.0,0.0,3.0
0dbdd954-e807-4638-86c7-decd36fc8a0e,Travis Mitchell,34,Other,133560,Edwardhaven,554,Low,3,Married,Young Adult,Very High,Medium,1,1.0,1.0,2662.3650000000002,12,0.0,0.0,0.0,0.0,2.0
cac4676e-5ac9-4752-8d28-30c3de57faf8,Paul Gutierrez,61,Other,80234,Samanthatown,361,Low,2,Married,Senior,High,High,5,3.0,0.6,2527.11125,8,0.0,0.0,0.0,0.0,2.0
42436560-feed-4cc4-8638-f5f94e9a7fbc,Joseph Wright,35,Female,70140,West Scott,680,Low,19,Divorced,Young Adult,High,Medium,4,1.0,0.25,2312.122727272727,11,305504.0,0.0037878718445585003,0.0,1157.21,1.0
4ab0de81-b2fe-4c56-a90a-168e15af2d5e,Teresa Nguyen,69,Female,124843,Lake Jeffrey,420,Medium,8,Married,Elderly,Very High,High,4,3.0,0.75,1813.045,4,0.0,0.0,0.0,0.0,2.0
935a8d85-8ec2-45f6-92d8-dac45b8b5096,Troy Morgan,53,Male,150344,Jessicashire,323,Low,14,Single,Senior,Very High,High,4,3.0,0.75,2111.822727272727,11,0.0,0.0,0.0,0.0,0.0
159c2426-3452-4a22-a5dc-448b344e19bf,Jennifer Wilkins,60,Male,155327,East Traceyberg,303,Low,19,Married,Senior,Very High,High,3,3.0,1.0,2553.656875,16,0.0,0.0,0.0,0.0,1.0
e68cd7a6-3f85-4e7f-9694-f5ddc4fb37a0,Candice Parks,60,Other,186165,West Cheryl,748,Low,8,Single,Senior,Very High,Low,1,1.0,1.0,2231.7415384615383,13,0.0,0.0,0.0,0.0,1.0
52d91e2b-d839-4e47-a38b-c96ee897c212,Zachary Garcia,67,Female,93806,East Megan,654,High,20,Divorced,Elderly,High,Medium,4,1.0,0.25,2541.832,10,0.0,0.0,0.0,0.0,1.0
2b28e380-bb6b-4eaa-b1ef-5255b9b20649,Sarah Hill,29,Female,136948,East Denise,300,Medium,1,Single,Young Adult,Very High,High,5,2.0,0.4,2543.5566666666664,9,0.0,0.0,0.0,0.0,5.0
48cd3762-2f74-4da5-bac5-134bf32d3b0f,Andrew White,69,Male,78386,Lake Stevenmouth,548,High,15,Single,Elderly,High,Medium,5,2.0,0.4,2511.111,10,0.0,0.0,0.0,0.0,1.0
55eed865-f39e-405b-87ae-79e174d09c7b,Nancy Cox,47,Male,149175,Port Juanborough,621,Low,19,Single,Middle Aged,Very High,Medium,5,2.0,0.4,1532.0349999999999,6,132753.0,0.0034722379155273327,0.0,460.95,4.0
d5f9ba1d-bb9c-4c55-97f3-6b74c6fd7ae7,Angelica Frye,63,Male,27611,East Jasminefort,629,Low,4,Single,Senior,Low,Medium,2,1.0,0.5,2945.1577777777775,9,0.0,0.0,0.0,0.0,5.0
bbb1d32e-caee-4301-a297-c2324ed9457f,Andrea Martinez,63,Female,136025,Port Anne,769,Medium,7,Single,Senior,Very High,Low,2,2.0,1.0,2392.065,8,174907.0,0.027777790482942363,0.0,4858.53,1.0
0ff5e518-caa5-4437-8668-9c9731ab75f3,Misty Cruz,61,Other,98649,Grahamville,606,Low,7,Married,Senior,High,Medium,4,1.0,0.25,1602.75,9,399897.0,0.005952382738555178,0.0,2380.34,8.0
5d323ec8-211a-4425-9f9d-98b6e59a002e,Heather Myers,57,Female,129041,Lake Katie,618,High,19,Divorced,Senior,Very High,Medium,2,1.0,0.5,2817.07,8,610372.0,0.003472226773180945,0.0,2119.35,2.0
6102ef36-6687-4958-a2e1-70d9e6cae309,Matthew Lee,27,Female,142761,North Craigberg,492,Low,14,Divorced,Young Adult,Very High,High,2,2.0,1.0,2532.491666666667,12,0.0,0.0,0.0,0.0,4.0
e700e9c2-c6be-4c2e-853e-d375f7b7fb52,Catherine Burton,51,Male,66845,East Johnbury,492,Low,5,Married,Senior,Medium,High,3,0.0,0.0,3315.6025,4,327725.0,0.0049019757418567395,0.0,1606.5,3.0
38051dd8-300d-44a8-be8e-7adb4241af2a,Denise Garza,66,Female,32011,West Ashley,818,Medium,8,Single,Elderly,Medium,Low,2,1.0,0.5,2503.1383333333333,12,855476.0,0.0075757589926543824,1.0,6480.88,1.0
09046516-ceb2-431e-85f0-38a456e1378b,Kevin Carlson,34,Female,84987,South Michelleshire,681,High,17,Married,Young Adult,High,Medium,4,3.0,0.75,2797.2133333333336,9,251607.0,0.0036231901338198065,1.0,911.62,0.0
a84e130f-87d9-4f77-8cea-5ecf9e4764ef,Eric Parker,60,Male,90895,North Victoriaberg,719,Medium,1,Divorced,Senior,High,Low,5,2.0,0.4,2800.6976923076923,13,52968.0,0.009259175351155415,0.0,490.44000000000005,0.0
67f0636b-27d5-4a16-be24-f67cfae9ccbf,Kelsey Wright,67,Female,34694,Port Stephenland,711,Low,19,Divorced,Elderly,Medium,Low,5,1.0,0.2,1600.9585714285713,7,0.0,0.0,0.0,0.0,1.0
e35bcad5-de26-46bd-a520-5eb9919545d8,Timothy Sandoval,59,Other,171063,Scotthaven,548,High,5,Married,Senior,Very High,Medium,2,2.0,1.0,2405.4176923076925,13,0.0,0.0,0.0,0.0,2.0
efbf8937-2cc1-4f98-9b8e-7f992b15c7ed,Nancy Jackson,45,Other,146626,West William,544,High,8,Single,Middle Aged,Very High,Medium,2,1.0,0.5,1780.256,15,0.0,0.0,0.0,0.0,1.0
59ca8e0c-6868-4c0e-9886-be945640a254,Veronica Chandler,29,Male,174929,Williamsshire,345,Medium,14,Married,Young Adult,Very High,High,2,1.0,0.5,3109.675714285714,14,0.0,0.0,0.0,0.0,4.0
d7de390a-c977-4c0d-9fe1-ec4904f666f8,Justin Rios,46,Female,77049,South Martin,357,Low,4,Single,Middle Aged,High,High,3,2.0,0.6666666666666666,2748.49875,8,565381.0,0.04166666371880201,1.0,23557.54,1.0
7d116278-ee3b-4e71-b267-a4eb98d8d8b8,Travis White,25,Female,40762,West Michaelville,311,Low,7,Single,Youth,Medium,High,4,1.0,0.25,2398.7991666666667,12,0.0,0.0,0.0,0.0,0.0
148d5a68-d090-43b9-993a-2338588cd5ad,Joseph Sullivan,29,Female,34888,Nelsonberg,496,Medium,10,Single,Young Adult,Medium,High,1,1.0,1.0,1817.9055555555556,9,0.0,0.0,0.0,0.0,3.0
3c450dc9-e3f6-4f8a-8790-898e6a6c43a2,Bobby Young,56,Male,195833,New Donaldmouth,567,Medium,18,Single,Senior,Very High,Medium,1,1.0,1.0,2381.7000000000003,13,440978.0,0.007080613302887629,0.0,3122.394693080781,2.0
ea6b18ff-ef71-4de6-877f-0f848b94afa3,Michael Francis,51,Other,92151,Markborough,616,Low,18,Single,Senior,High,Medium,1,1.0,1.0,3754.206363636363,11,450499.0,0.005208335645584119,1.0,2346.35,3.0
4cb6863d-031d-421b-9e2c-b87966617295,Julie Orozco,23,Female,40164,Austinbury,840,Medium,18,Single,Youth,Medium,Low,1,1.0,1.0,1715.07375,16,0.0,0.0,0.0,0.0,2.0
d96d7d0b-aa8b-4f53-8a01-d05e2d06e876,Melissa Flores,49,Female,186972,Bradfordtown,732,High,6,Single,Middle Aged,Very High,Low,5,2.0,0.4,2612.25,12,500599.0,0.0029914304444921486,0.0,1497.5070890823251,0.0
5e3eee22-dbb3-42b2-baca-afbb37facf56,James Carr,45,Other,147016,North Oliviafort,753,High,14,Married,Middle Aged,Very High,Low,5,4.0,0.8,2828.2433333333333,6,274183.0,0.0833333211760029,0.0,22848.58,2.0
f9bcbb7d-9a96-468a-94a3-187a6b45dbd5,Michael Gross,44,Male,81687,Scottburgh,489,High,20,Divorced,Middle Aged,High,High,1,0.0,0.0,2430.345,6,419518.0,0.004595079751634049,1.0,1927.7186672460127,0.0
dfe80b19-4eed-4f39-8d44-f4b1df6a7c0c,Brenda Mendez,54,Other,141206,New Jimmyside,548,Low,16,Single,Senior,Very High,Medium,3,1.0,0.3333333333333333,1941.6399999999999,8,0.0,0.0,0.0,0.0,5.0
a048f4e6-8f4d-417b-ad9e-21e6ea19c039,Joshua Gray,37,Male,121210,New Annettebury,832,Low,5,Divorced,Middle Aged,Very High,Low,5,4.0,0.8,2444.864545454546,11,0.0,0.0,0.0,0.0,1.0
fd4a202e-dad9-4c41-81ae-869791c63ab4,Elizabeth Suarez,24,Male,74763,Hughesview,376,High,5,Married,Youth,High,High,5,2.0,0.4,2901.7514285714287,7,951296.0,0.01666666316267492,0.0,15854.93,3.0
57c8ffc5-deb8-4964-8c64-baee98ac4302,Christina Mcneil,51,Other,131011,Emilyshire,451,Medium,4,Married,Senior,Very High,High,5,2.0,0.4,2741.33875,8,0.0,0.0,0.0,0.0,2.0
75fb0d49-08d2-4c8a-a277-d9ac5111cf4e,Aaron Jackson,37,Male,118326,Port Hannah,774,Low,16,Single,Middle Aged,High,Low,1,1.0,1.0,1646.0133333333333,9,978782.0,0.0028735612220085784,0.0,2812.59,5.0
17e71d43-be0c-4be4-8433-802735d532f4,Leon Wood,19,Other,163610,Richardsontown,466,Low,15,Married,Youth,Very High,High,5,0.0,0.0,2876.4833333333336,6,0.0,0.0,0.0,0.0,3.0
4ac02c0c-63e7-4d99-b055-5784046a21ea,Jason Mcgee,52,Female,49677,Sloanmouth,359,Low,12,Single,Senior,Medium,High,2,1.0,0.5,2573.295,8,178226.0,0.0027777653092141436,0.0,495.06999999999994,2.0
c2774905-c77e-4178-973e-c41d03cec290,Anthony Lee,60,Other,112115,Port Meghan,708,Low,4,Married,Senior,High,Low,1,0.0,0.0,2811.168333333333,12,811469.0,0.008333331279445055,0.0,6762.24,1.0
d198c0b8-27b8-4aa3-a669-645b3b256734,Alexander Collins,21,Other,72419,Harrismouth,726,Low,19,Married,Youth,High,Low,3,3.0,1.0,1733.8290000000002,10,451197.0,0.007407413618783528,0.0,3342.2028025542713,1.0
55a92207-37e6-4482-a06e-9be5f9d5e8fe,Tiffany Bullock,51,Male,61654,South Brianport,308,Low,1,Single,Senior,Medium,High,2,1.0,0.5,2540.659,10,0.0,0.0,0.0,0.0,1.0
b0777714-1096-4152-b220-30b21e2b7df0,Harry Wallace,34,Female,145923,Lake Andrew,733,High,20,Single,Young Adult,Very High,Low,3,2.0,0.6666666666666666,2565.682857142857,7,907335.0,0.005952377016206803,0.0,5400.8,5.0
f24b0648-63a3-4edd-9c6c-ac5b397decf1,Mark Briggs,57,Female,135930,East Matthew,416,Low,20,Single,Senior,Very High,High,3,1.0,0.3333333333333333,2378.1841666666664,12,0.0,0.0,0.0,0.0,1.0
61ad283a-3d04-4cdb-8291-b435e7ec5f64,Rick Lee,21,Male,135560,South Ronniechester,670,High,11,Married,Youth,Very High,Medium,4,3.0,0.75,2968.481,10,0.0,0.0,0.0,0.0,0.0
a82331d8-ebee-4b81-85f2-c994a0fdf8b2,Karen Jones,53,Other,124626,Lake Lisaside,686,High,4,Married,Senior,Very High,Medium,3,3.0,1.0,3133.7766666666666,9,0.0,0.0,0.0,0.0,1.0
1c2d1104-671d-46dc-b461-b51259300e60,Mrs. Patricia Butler,18,Female,59181,Dominictown,758,High,10,Divorced,Youth,Medium,Low,2,0.0,0.0,2236.0776923076924,13,0.0,0.0,0.0,0.0,1.0
08b316cb-fd27-4bf3-88f7-76d1687e1116,Heather Jones,39,Other,51654,Silvabury,694,Medium,17,Divorced,Middle Aged,Medium,Medium,2,2.0,1.0,2532.56125,8,0.0,0.0,0.0,0.0,1.0
41fd8529-3f70-40fc-83a4-16fddd82194c,Lindsay Johnson,40,Male,183321,South Mariafort,446,Medium,5,Divorced,Middle Aged,Very High,High,1,1.0,1.0,3107.373,10,0.0,0.0,0.0,0.0,6.0
7e443106-63ce-41cc-84fa-802720a962e6,Kathryn Mayo,34,Male,61562,Normaport,723,Medium,2,Single,Young Adult,Medium,Low,5,5.0,1.0,3779.4588888888893,9,0.0,0.0,0.0,0.0,5.0
446737f1-5c73-49d7-8ceb-1b2b600b4e6a,Stephen Davis,45,Other,172154,Hernandezstad,548,Medium,18,Divorced,Middle Aged,Very High,Medium,5,3.0,0.6,2387.6625,8,648957.0,0.0451388849906911,0.0,29293.195386903924,3.0
9be52962-464b-4052-8349-7ed7b0238bcd,David Booker,61,Other,56711,Port Joseph,795,Low,2,Married,Senior,Medium,Low,1,0.0,0.0,2877.23125,8,0.0,0.0,0.0,0.0,3.0
54087be4-b1a4-4892-b68b-1b3d6dea76be,Nicole Alexander,45,Other,162224,East Melissastad,389,High,2,Married,Middle Aged,Very High,High,4,4.0,1.0,2524.380909090909,11,0.0,0.0,0.0,0.0,1.0
4096226e-61ed-4ded-a25f-2dba416c28fd,Latoya Moore,66,Male,173646,Frenchchester,679,High,9,Single,Elderly,Very High,Medium,4,4.0,1.0,2076.658888888889,18,0.0,0.0,0.0,0.0,1.0
7bd88e45-610a-472f-aee6-a05d05cd54eb,Kelly Lee,28,Female,34644,North Kaylachester,506,High,12,Divorced,Young Adult,Medium,Medium,5,3.0,0.6,2903.010909090909,11,0.0,0.0,0.0,0.0,0.0
859d73c4-64d3-4a25-96bb-a1233d9d4d41,Brian Wright,67,Male,21350,Lake Charles,515,Low,15,Single,Elderly,Low,Medium,2,1.0,0.5,2113.16875,8,0.0,0.0,0.0,0.0,0.0
b771146e-4eec-479e-b394-261e58e764d7,Becky Ruiz,63,Other,72756,Rhondaborough,439,Low,12,Single,Senior,High,High,2,0.0,0.0,2753.03,8,878609.0,0.007575758955348739,0.0,6656.13,5.0
2a40e9d8-644a-46fd-9bc6-2f41545099b3,Hector Lopez,20,Female,97280,South Morgan,497,High,18,Single,Youth,High,High,2,0.0,0.0,3198.5983333333334,6,0.0,0.0,0.0,0.0,1.0
